voltage,current,min_power,max_power,resistance
650.000,9.470,-150000.000,150000.000,0.000
650.000,9.575,-150000.000,150000.000,0.000
650.000,9.681,-150000.000,150000.000,0.000
650.000,9.787,-150000.000,150000.000,0.000
650.000,9.893,-150000.000,150000.000,0.000
650.000,10.000,-150000.000,150000.000,0.000
650.000,10.107,-150000.000,150000.000,0.000
650.000,10.213,-150000.000,150000.000,0.000
650.000,10.319,-150000.000,150000.000,0.000
650.000,10.425,-150000.000,150000.000,0.000
650.000,10.530,-150000.000,150000.000,0.000
650.000,10.634,-150000.000,150000.000,0.000
650.000,10.738,-150000.000,150000.000,0.000
650.000,10.840,-150000.000,150000.000,0.000
650.000,10.941,-150000.000,150000.000,0.000
650.000,11.041,-150000.000,150000.000,0.000
650.000,11.139,-150000.000,150000.000,0.000
650.000,11.236,-150000.000,150000.000,0.000
650.000,11.331,-150000.000,150000.000,0.000
650.000,11.424,-150000.000,150000.000,0.000
650.000,11.515,-150000.000,150000.000,0.000
650.000,11.604,-150000.000,150000.000,0.000
650.000,11.691,-150000.000,150000.000,0.000
650.000,11.775,-150000.000,150000.000,0.000
650.000,11.857,-150000.000,150000.000,0.000
650.000,11.936,-150000.000,150000.000,0.000
650.000,12.012,-150000.000,150000.000,0.000
650.000,12.086,-150000.000,150000.000,0.000
650.000,12.156,-150000.000,150000.000,0.000
650.000,12.224,-150000.000,150000.000,0.000
650.000,12.288,-150000.000,150000.000,0.000
650.000,12.349,-150000.000,150000.000,0.000
650.000,12.407,-150000.000,150000.000,0.000
650.000,12.461,-150000.000,150000.000,0.000
650.000,12.512,-150000.000,150000.000,0.000
650.000,12.559,-150000.000,150000.000,0.000
650.000,12.602,-150000.000,150000.000,0.000
650.000,12.642,-150000.000,150000.000,0.000
650.000,12.678,-150000.000,150000.000,0.000
650.000,12.711,-150000.000,150000.000,0.000
650.000,12.739,-150000.000,150000.000,0.000
650.000,12.764,-150000.000,150000.000,0.000
650.000,12.784,-150000.000,150000.000,0.000
650.000,12.801,-150000.000,150000.000,0.000
650.000,12.814,-150000.000,150000.000,0.000
650.000,12.822,-150000.000,150000.000,0.000
650.000,12.827,-150000.000,150000.000,0.000
650.000,12.828,-150000.000,150000.000,0.000
650.000,12.824,-150000.000,150000.000,0.000
650.000,12.817,-150000.000,150000.000,0.000
650.000,12.806,-150000.000,150000.000,0.000
650.000,12.790,-150000.000,150000.000,0.000
650.000,12.771,-150000.000,150000.000,0.000
650.000,12.748,-150000.000,150000.000,0.000
650.000,12.721,-150000.000,150000.000,0.000
650.000,12.690,-150000.000,150000.000,0.000
650.000,12.655,-150000.000,150000.000,0.000
650.000,12.616,-150000.000,150000.000,0.000
650.000,12.574,-150000.000,150000.000,0.000
650.000,12.528,-150000.000,150000.000,0.000
650.000,12.478,-150000.000,150000.000,0.000
650.000,12.425,-150000.000,150000.000,0.000
650.000,12.369,-150000.000,150000.000,0.000
650.000,12.309,-150000.000,150000.000,0.000
650.000,12.245,-150000.000,150000.000,0.000
650.000,12.179,-150000.000,150000.000,0.000
650.000,12.110,-150000.000,150000.000,0.000
650.000,12.037,-150000.000,150000.000,0.000
650.000,11.962,-150000.000,150000.000,0.000
650.000,11.883,-150000.000,150000.000,0.000
650.000,11.803,-150000.000,150000.000,0.000
650.000,11.719,-150000.000,150000.000,0.000
650.000,11.633,-150000.000,150000.000,0.000
650.000,11.545,-150000.000,150000.000,0.000
650.000,11.455,-150000.000,150000.000,0.000
650.000,11.362,-150000.000,150000.000,0.000
650.000,11.268,-150000.000,150000.000,0.000
650.000,11.172,-150000.000,150000.000,0.000
650.000,11.074,-150000.000,150000.000,0.000
650.000,10.975,-150000.000,150000.000,0.000
650.000,10.874,-150000.000,150000.000,0.000
650.000,10.772,-150000.000,150000.000,0.000
650.000,10.669,-150000.000,150000.000,0.000
650.000,10.565,-150000.000,150000.000,0.000
650.000,10.460,-150000.000,150000.000,0.000
650.000,10.354,-150000.000,150000.000,0.000
650.000,10.248,-150000.000,150000.000,0.000
650.000,10.142,-150000.000,150000.000,0.000
650.000,10.036,-150000.000,150000.000,0.000
650.000,9.929,-150000.000,150000.000,0.000
650.000,9.822,-150000.000,150000.000,0.000
650.000,9.716,-150000.000,150000.000,0.000
650.000,9.610,-150000.000,150000.000,0.000
650.000,9.505,-150000.000,150000.000,0.000
650.000,9.400,-150000.000,150000.000,0.000
650.000,9.297,-150000.000,150000.000,0.000
650.000,9.194,-150000.000,150000.000,0.000
650.000,9.092,-150000.000,150000.000,0.000
650.000,8.992,-150000.000,150000.000,0.000
650.000,8.893,-150000.000,150000.000,0.000
650.000,8.796,-150000.000,150000.000,0.000
650.000,8.700,-150000.000,150000.000,0.000
650.000,8.607,-150000.000,150000.000,0.000
650.000,8.515,-150000.000,150000.000,0.000
650.000,8.425,-150000.000,150000.000,0.000
650.000,8.338,-150000.000,150000.000,0.000
650.000,8.253,-150000.000,150000.000,0.000
650.000,8.170,-150000.000,150000.000,0.000
650.000,8.090,-150000.000,150000.000,0.000
650.000,8.013,-150000.000,150000.000,0.000
650.000,7.938,-150000.000,150000.000,0.000
650.000,7.867,-150000.000,150000.000,0.000
650.000,7.799,-150000.000,150000.000,0.000
650.000,7.733,-150000.000,150000.000,0.000
650.000,7.671,-150000.000,150000.000,0.000
650.000,7.612,-150000.000,150000.000,0.000
650.000,7.557,-150000.000,150000.000,0.000
650.000,7.505,-150000.000,150000.000,0.000
650.000,7.456,-150000.000,150000.000,0.000
650.000,7.412,-150000.000,150000.000,0.000
650.000,7.371,-150000.000,150000.000,0.000
650.000,7.333,-150000.000,150000.000,0.000
650.000,7.300,-150000.000,150000.000,0.000
650.000,7.270,-150000.000,150000.000,0.000
650.000,7.244,-150000.000,150000.000,0.000
650.000,7.222,-150000.000,150000.000,0.000
650.000,7.204,-150000.000,150000.000,0.000
650.000,7.190,-150000.000,150000.000,0.000
650.000,7.180,-150000.000,150000.000,0.000
650.000,7.174,-150000.000,150000.000,0.000
650.000,7.172,-150000.000,150000.000,0.000
650.000,7.174,-150000.000,150000.000,0.000
650.000,7.180,-150000.000,150000.000,0.000
650.000,7.190,-150000.000,150000.000,0.000
650.000,7.204,-150000.000,150000.000,0.000
650.000,7.222,-150000.000,150000.000,0.000
650.000,7.244,-150000.000,150000.000,0.000
650.000,7.270,-150000.000,150000.000,0.000
650.000,7.300,-150000.000,150000.000,0.000
650.000,7.333,-150000.000,150000.000,0.000
650.000,7.371,-150000.000,150000.000,0.000
650.000,7.412,-150000.000,150000.000,0.000
650.000,7.456,-150000.000,150000.000,0.000
650.000,7.505,-150000.000,150000.000,0.000
650.000,7.557,-150000.000,150000.000,0.000
650.000,7.612,-150000.000,150000.000,0.000
650.000,7.671,-150000.000,150000.000,0.000
650.000,7.733,-150000.000,150000.000,0.000
650.000,7.799,-150000.000,150000.000,0.000
650.000,7.867,-150000.000,150000.000,0.000
650.000,7.938,-150000.000,150000.000,0.000
650.000,8.013,-150000.000,150000.000,0.000
650.000,8.090,-150000.000,150000.000,0.000
650.000,8.170,-150000.000,150000.000,0.000
650.000,8.253,-150000.000,150000.000,0.000
650.000,8.338,-150000.000,150000.000,0.000
650.000,8.425,-150000.000,150000.000,0.000
650.000,8.515,-150000.000,150000.000,0.000
650.000,8.607,-150000.000,150000.000,0.000
650.000,8.700,-150000.000,150000.000,0.000
650.000,8.796,-150000.000,150000.000,0.000
650.000,8.893,-150000.000,150000.000,0.000
650.000,8.992,-150000.000,150000.000,0.000
650.000,9.092,-150000.000,150000.000,0.000
650.000,9.194,-150000.000,150000.000,0.000
650.000,9.297,-150000.000,150000.000,0.000
650.000,9.400,-150000.000,150000.000,0.000
650.000,9.505,-150000.000,150000.000,0.000
650.000,9.610,-150000.000,150000.000,0.000
650.000,9.716,-150000.000,150000.000,0.000
650.000,9.822,-150000.000,150000.000,0.000
650.000,9.929,-150000.000,150000.000,0.000
650.000,10.036,-150000.000,150000.000,0.000
650.000,10.142,-150000.000,150000.000,0.000
650.000,10.248,-150000.000,150000.000,0.000
650.000,10.354,-150000.000,150000.000,0.000
650.000,10.460,-150000.000,150000.000,0.000
650.000,10.565,-150000.000,150000.000,0.000
650.000,10.669,-150000.000,150000.000,0.000
650.000,10.772,-150000.000,150000.000,0.000
650.000,10.874,-150000.000,150000.000,0.000
650.000,10.975,-150000.000,150000.000,0.000
650.000,11.074,-150000.000,150000.000,0.000
650.000,11.172,-150000.000,150000.000,0.000
650.000,11.268,-150000.000,150000.000,0.000
650.000,11.362,-150000.000,150000.000,0.000
650.000,11.455,-150000.000,150000.000,0.000
650.000,11.545,-150000.000,150000.000,0.000
650.000,11.633,-150000.000,150000.000,0.000
650.000,11.719,-150000.000,150000.000,0.000
650.000,11.803,-150000.000,150000.000,0.000
650.000,11.883,-150000.000,150000.000,0.000
650.000,11.962,-150000.000,150000.000,0.000
650.000,12.037,-150000.000,150000.000,0.000
650.000,12.110,-150000.000,150000.000,0.000
650.000,12.179,-150000.000,150000.000,0.000
650.000,12.245,-150000.000,150000.000,0.000
650.000,12.309,-150000.000,150000.000,0.000
650.000,12.369,-150000.000,150000.000,0.000
650.000,12.425,-150000.000,150000.000,0.000
650.000,12.478,-150000.000,150000.000,0.000
650.000,12.528,-150000.000,150000.000,0.000
650.000,12.574,-150000.000,150000.000,0.000
650.000,12.616,-150000.000,150000.000,0.000
650.000,12.655,-150000.000,150000.000,0.000
650.000,12.690,-150000.000,150000.000,0.000
650.000,12.721,-150000.000,150000.000,0.000
650.000,12.748,-150000.000,150000.000,0.000
650.000,12.771,-150000.000,150000.000,0.000
650.000,12.790,-150000.000,150000.000,0.000
650.000,12.806,-150000.000,150000.000,0.000
650.000,12.817,-150000.000,150000.000,0.000
650.000,12.824,-150000.000,150000.000,0.000
650.000,12.828,-150000.000,150000.000,0.000
650.000,12.827,-150000.000,150000.000,0.000
650.000,12.822,-150000.000,150000.000,0.000
650.000,12.814,-150000.000,150000.000,0.000
650.000,12.801,-150000.000,150000.000,0.000
650.000,12.784,-150000.000,150000.000,0.000
650.000,12.764,-150000.000,150000.000,0.000
650.000,12.739,-150000.000,150000.000,0.000
650.000,12.711,-150000.000,150000.000,0.000
650.000,12.678,-150000.000,150000.000,0.000
650.000,12.642,-150000.000,150000.000,0.000
650.000,12.602,-150000.000,150000.000,0.000
650.000,12.559,-150000.000,150000.000,0.000
650.000,12.512,-150000.000,150000.000,0.000
650.000,12.461,-150000.000,150000.000,0.000
650.000,12.407,-150000.000,150000.000,0.000
650.000,12.349,-150000.000,150000.000,0.000
650.000,12.288,-150000.000,150000.000,0.000
650.000,12.224,-150000.000,150000.000,0.000
650.000,12.156,-150000.000,150000.000,0.000
650.000,12.086,-150000.000,150000.000,0.000
650.000,12.012,-150000.000,150000.000,0.000
650.000,11.936,-150000.000,150000.000,0.000
650.000,11.857,-150000.000,150000.000,0.000
650.000,11.775,-150000.000,150000.000,0.000
650.000,11.691,-150000.000,150000.000,0.000
650.000,11.604,-150000.000,150000.000,0.000
650.000,11.515,-150000.000,150000.000,0.000
650.000,11.424,-150000.000,150000.000,0.000
650.000,11.331,-150000.000,150000.000,0.000
650.000,11.236,-150000.000,150000.000,0.000
650.000,11.139,-150000.000,150000.000,0.000
650.000,11.041,-150000.000,150000.000,0.000
650.000,10.941,-150000.000,150000.000,0.000
650.000,10.840,-150000.000,150000.000,0.000
650.000,10.738,-150000.000,150000.000,0.000
650.000,10.634,-150000.000,150000.000,0.000
650.000,10.530,-150000.000,150000.000,0.000
650.000,10.425,-150000.000,150000.000,0.000
650.000,10.319,-150000.000,150000.000,0.000
650.000,10.213,-150000.000,150000.000,0.000
650.000,10.107,-150000.000,150000.000,0.000
650.000,10.000,-150000.000,150000.000,0.000
650.000,9.893,-150000.000,150000.000,0.000
650.000,9.787,-150000.000,150000.000,0.000
650.000,9.681,-150000.000,150000.000,0.000
650.000,9.575,-150000.000,150000.000,0.000
650.000,9.470,-150000.000,150000.000,0.000
650.000,9.366,-150000.000,150000.000,0.000
650.000,9.262,-150000.000,150000.000,0.000
650.000,9.160,-150000.000,150000.000,0.000
650.000,9.059,-150000.000,150000.000,0.000
650.000,8.959,-150000.000,150000.000,0.000
650.000,8.861,-150000.000,150000.000,0.000
650.000,8.764,-150000.000,150000.000,0.000
650.000,8.669,-150000.000,150000.000,0.000
650.000,8.576,-150000.000,150000.000,0.000
650.000,8.485,-150000.000,150000.000,0.000
650.000,8.396,-150000.000,150000.000,0.000
650.000,8.309,-150000.000,150000.000,0.000
650.000,8.225,-150000.000,150000.000,0.000
650.000,8.143,-150000.000,150000.000,0.000
650.000,8.064,-150000.000,150000.000,0.000
650.000,7.988,-150000.000,150000.000,0.000
650.000,7.914,-150000.000,150000.000,0.000
650.000,7.844,-150000.000,150000.000,0.000
650.000,7.776,-150000.000,150000.000,0.000
650.000,7.712,-150000.000,150000.000,0.000
650.000,7.651,-150000.000,150000.000,0.000
650.000,7.593,-150000.000,150000.000,0.000
650.000,7.539,-150000.000,150000.000,0.000
650.000,7.488,-150000.000,150000.000,0.000
650.000,7.441,-150000.000,150000.000,0.000
650.000,7.398,-150000.000,150000.000,0.000
650.000,7.358,-150000.000,150000.000,0.000
650.000,7.322,-150000.000,150000.000,0.000
650.000,7.289,-150000.000,150000.000,0.000
650.000,7.261,-150000.000,150000.000,0.000
650.000,7.236,-150000.000,150000.000,0.000
650.000,7.216,-150000.000,150000.000,0.000
650.000,7.199,-150000.000,150000.000,0.000
650.000,7.186,-150000.000,150000.000,0.000
650.000,7.178,-150000.000,150000.000,0.000
650.000,7.173,-150000.000,150000.000,0.000
650.000,7.172,-150000.000,150000.000,0.000
650.000,7.176,-150000.000,150000.000,0.000
650.000,7.183,-150000.000,150000.000,0.000
650.000,7.194,-150000.000,150000.000,0.000
650.000,7.210,-150000.000,150000.000,0.000
650.000,7.229,-150000.000,150000.000,0.000
650.000,7.252,-150000.000,150000.000,0.000
650.000,7.279,-150000.000,150000.000,0.000
650.000,7.310,-150000.000,150000.000,0.000
650.000,7.345,-150000.000,150000.000,0.000
650.000,7.384,-150000.000,150000.000,0.000
650.000,7.426,-150000.000,150000.000,0.000
650.000,7.472,-150000.000,150000.000,0.000
650.000,7.522,-150000.000,150000.000,0.000
650.000,7.575,-150000.000,150000.000,0.000
650.000,7.631,-150000.000,150000.000,0.000
650.000,7.691,-150000.000,150000.000,0.000
650.000,7.755,-150000.000,150000.000,0.000
650.000,7.821,-150000.000,150000.000,0.000
650.000,7.890,-150000.000,150000.000,0.000
650.000,7.963,-150000.000,150000.000,0.000
650.000,8.038,-150000.000,150000.000,0.000
650.000,8.117,-150000.000,150000.000,0.000
650.000,8.197,-150000.000,150000.000,0.000
650.000,8.281,-150000.000,150000.000,0.000
650.000,8.367,-150000.000,150000.000,0.000
650.000,8.455,-150000.000,150000.000,0.000
650.000,8.545,-150000.000,150000.000,0.000
650.000,8.638,-150000.000,150000.000,0.000
650.000,8.732,-150000.000,150000.000,0.000
650.000,8.828,-150000.000,150000.000,0.000
650.000,8.926,-150000.000,150000.000,0.000
650.000,9.025,-150000.000,150000.000,0.000
650.000,9.126,-150000.000,150000.000,0.000
650.000,9.228,-150000.000,150000.000,0.000
650.000,9.331,-150000.000,150000.000,0.000
650.000,9.435,-150000.000,150000.000,0.000
650.000,9.540,-150000.000,150000.000,0.000
650.000,9.646,-150000.000,150000.000,0.000
650.000,9.752,-150000.000,150000.000,0.000
650.000,9.858,-150000.000,150000.000,0.000
650.000,9.964,-150000.000,150000.000,0.000
650.000,10.071,-150000.000,150000.000,0.000
650.000,10.178,-150000.000,150000.000,0.000
650.000,10.284,-150000.000,150000.000,0.000
650.000,10.390,-150000.000,150000.000,0.000
650.000,10.495,-150000.000,150000.000,0.000
650.000,10.600,-150000.000,150000.000,0.000
650.000,10.703,-150000.000,150000.000,0.000
650.000,10.806,-150000.000,150000.000,0.000
650.000,10.908,-150000.000,150000.000,0.000
650.000,11.008,-150000.000,150000.000,0.000
650.000,11.107,-150000.000,150000.000,0.000
650.000,11.204,-150000.000,150000.000,0.000
650.000,11.300,-150000.000,150000.000,0.000
650.000,11.393,-150000.000,150000.000,0.000
650.000,11.485,-150000.000,150000.000,0.000
650.000,11.575,-150000.000,150000.000,0.000
650.000,11.662,-150000.000,150000.000,0.000
650.000,11.747,-150000.000,150000.000,0.000
650.000,11.830,-150000.000,150000.000,0.000
650.000,11.910,-150000.000,150000.000,0.000
650.000,11.987,-150000.000,150000.000,0.000
650.000,12.062,-150000.000,150000.000,0.000
650.000,12.133,-150000.000,150000.000,0.000
650.000,12.201,-150000.000,150000.000,0.000
650.000,12.267,-150000.000,150000.000,0.000
650.000,12.329,-150000.000,150000.000,0.000
650.000,12.388,-150000.000,150000.000,0.000
650.000,12.443,-150000.000,150000.000,0.000
650.000,12.495,-150000.000,150000.000,0.000
650.000,12.544,-150000.000,150000.000,0.000
650.000,12.588,-150000.000,150000.000,0.000
650.000,12.629,-150000.000,150000.000,0.000
650.000,12.667,-150000.000,150000.000,0.000
650.000,12.700,-150000.000,150000.000,0.000
650.000,12.730,-150000.000,150000.000,0.000
650.000,12.756,-150000.000,150000.000,0.000
650.000,12.778,-150000.000,150000.000,0.000
650.000,12.796,-150000.000,150000.000,0.000
650.000,12.810,-150000.000,150000.000,0.000
650.000,12.820,-150000.000,150000.000,0.000
650.000,12.826,-150000.000,150000.000,0.000
650.000,12.828,-150000.000,150000.000,0.000
650.000,12.826,-150000.000,150000.000,0.000
650.000,12.820,-150000.000,150000.000,0.000
650.000,12.810,-150000.000,150000.000,0.000
650.000,12.796,-150000.000,150000.000,0.000
650.000,12.778,-150000.000,150000.000,0.000
650.000,12.756,-150000.000,150000.000,0.000
650.000,12.730,-150000.000,150000.000,0.000
650.000,12.700,-150000.000,150000.000,0.000
650.000,12.667,-150000.000,150000.000,0.000
650.000,12.629,-150000.000,150000.000,0.000
650.000,12.588,-150000.000,150000.000,0.000
650.000,12.544,-150000.000,150000.000,0.000
650.000,12.495,-150000.000,150000.000,0.000
650.000,12.443,-150000.000,150000.000,0.000
650.000,12.388,-150000.000,150000.000,0.000
650.000,12.329,-150000.000,150000.000,0.000
650.000,12.267,-150000.000,150000.000,0.000
650.000,12.201,-150000.000,150000.000,0.000
650.000,12.133,-150000.000,150000.000,0.000
650.000,12.062,-150000.000,150000.000,0.000
650.000,11.987,-150000.000,150000.000,0.000
650.000,11.910,-150000.000,150000.000,0.000
650.000,11.830,-150000.000,150000.000,0.000
650.000,11.747,-150000.000,150000.000,0.000
650.000,11.662,-150000.000,150000.000,0.000
650.000,11.575,-150000.000,150000.000,0.000
650.000,11.485,-150000.000,150000.000,0.000
650.000,11.393,-150000.000,150000.000,0.000
650.000,11.300,-150000.000,150000.000,0.000
650.000,11.204,-150000.000,150000.000,0.000
650.000,11.107,-150000.000,150000.000,0.000
650.000,11.008,-150000.000,150000.000,0.000
650.000,10.908,-150000.000,150000.000,0.000
650.000,10.806,-150000.000,150000.000,0.000
650.000,10.703,-150000.000,150000.000,0.000
650.000,10.600,-150000.000,150000.000,0.000
650.000,10.495,-150000.000,150000.000,0.000
650.000,10.390,-150000.000,150000.000,0.000
650.000,10.284,-150000.000,150000.000,0.000
650.000,10.178,-150000.000,150000.000,0.000
650.000,10.071,-150000.000,150000.000,0.000
650.000,9.964,-150000.000,150000.000,0.000
650.000,9.858,-150000.000,150000.000,0.000
650.000,9.752,-150000.000,150000.000,0.000
650.000,9.646,-150000.000,150000.000,0.000
650.000,9.540,-150000.000,150000.000,0.000
650.000,9.435,-150000.000,150000.000,0.000
